id,rationales_1,rationales_2,rationales_3
7101,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7106,0;1;1;1;0;0;0;0;0;1;1,1;1;1;1;0;0;0;0;1;1;1,0;0;0;1;0;0;0;0;0;0;1
7123,1;1;1;0;0;0;0;0,1;1;1;0;0;0;0;0,0;1;1;0;0;0;0;0
7131,0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7142,0;0;0;0;0;1;1,0;1;1;1;1;1;1,0;0;0;1;0;0;0
7157,0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7165,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7175,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7176,0;0;0;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;1;0
7179,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7181,0;0;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;0;0,0;0;0;1;0;0;0;0;0;1;0;0;0
7197,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7205,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7229,0;1;1,1;1;1,0;0;1
7235,0;1;1;1,1;1;1;1,0;0;0;1
7243,1;0;0;1;0;0;0,1;1;1;1;1;1;1,1;0;1;1;0;0;0
7244,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7253,1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0
7263,0;0;0;0;1;1;1;1,0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;1
7266,0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7269,0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;1
7279,0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7282,0;0;0;0;1;1;1,0;0;0;0;1;1;1,0;0;0;0;0;0;1
7284,0;1;1;0;0;0,1;1;1;0;0;0,0;0;1;0;0;0
7287,1;1;1;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0
7295,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7298,1;0,1;0,0;0
7310,1;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1;0
7333,0;0;1;1,1;1;1;1,0;0;1;0
7343,0;0;0;0;0;1;1;1;1,0;0;0;0;0;1;1;1;1,0;0;0;0;0;0;0;1;1
7359,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7366,1;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0
7377,0;0;1;1;1;0;0;0;0,0;0;1;1;1;0;0;0;0,0;0;0;0;1;0;0;0;0
7383,0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7386,0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7387,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0,0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7388,1,1,1
7391,0;0;0;0;0;1;1;1;0;0;0;0;0;0,0;0;0;0;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0;0;0;0
7393,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7394,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
7398,0;0;0;0;0;0;0;1;1,0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;1
7400,0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7401,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7410,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7411,0;0;0;1;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;0;0;0;0;1;0;0;0;0
7416,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7425,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7430,0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7452,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7453,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
7454,0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7455,0;0;0;1;0;0;0,1;1;1;1;1;1;1,0;0;0;1;0;0;0
7457,0;0;0;0;0;0;0;0;0;0;0;1;0;0,1;1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;1;0;0
7458,0;0;0;0;0;0;0;1;1;1;1;1;0;0;0,0;0;0;0;0;0;0;1;1;1;1;1;1;1;0,0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
7463,1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0
7466,0;0;0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;1
7471,1;1;1;0;0;0,1;1;1;1;1;1,0;0;1;0;0;0
7474,1;1;1;0;0;0;0;0;0;0,1;1;1;1;1;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0
7475,0;0;0;0;0;0;1,0;0;0;1;1;1;1,0;0;0;0;0;0;1
7477,0;0;0;0;1,1;1;1;1;1,0;0;0;1;1
7481,0;1;1;0;0;0;0;0,1;1;1;0;0;0;0;0,0;0;1;0;0;0;0;0
7485,1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;1;1;1;1;1;1,0;0;1;0;0;0;0;0;0;0;0;0
7488,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7492,0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7499,0;0;1;1;1,1;1;1;1;1,0;0;0;0;1
7501,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7506,0;0;0;1;1;0;0,1;1;1;1;1;0;1,0;0;0;0;1;0;0
7507,0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
7510,0;0;0;0;1;1;1;1;0,0;0;0;0;1;1;1;1;0,0;0;0;0;0;0;0;1;0
7517,1;1;1;0;0;0,1;1;1;1;1;1,0;0;1;0;0;0
7522,1;1;0;0;0;0;0;1,1;1;1;1;1;1;1;1,0;1;0;0;0;0;0;1
7524,1;1;1;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0
7526,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7527,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
7528,0;0;0;0;0;0;0;0;0;0;1;1;1;1;0,0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
7530,0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7551,1;1,1;1,0;1
7556,0;1;1;1;1;1,1;1;1;1;1;1,0;0;0;0;0;1
7558,0;0;1;0;0;1;1,1;1;1;1;1;1;1,0;0;0;0;0;0;1
7559,0;0;0;0;0;0;1;1;1,0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;1;0;0
7569,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1;1;1;1;1,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7578,0;1;1;1;0;0,1;1;1;1;1;1,0;0;0;1;0;0
7579,1;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1,1;0;0;0;0;0;0;0
7580,1;0;0;0,1;1;1;1,1;0;0;0
7584,0;0;0;0;1;1;1;1;1;1;1,0;0;0;0;1;1;1;1;1;1;1,0;0;0;0;1;0;0;0;0;0;1
7604,0;0;0;0;1;1;1,0;0;0;1;1;1;1,0;0;0;0;0;1;0
7651,0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7653,0;0;0;0;0;0;0;0;0;1;1;1;1,0;0;0;0;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;1
7673,0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0,0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7674,1;1;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;0,0;1;0;0;0;0;0;0;0
7681,0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7684,1;1,1;1,0;1
7685,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7687,0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7696,0;0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;0;1;0
7697,1;1;0;0;0;0;0;0,1;1;1;1;1;0;0;0,1;1;0;0;0;0;0;0
7721,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7739,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7742,0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7743,0;1;0,1;1;0,0;1;0
7747,0;0;0;0;0;1;1;1,0;0;0;0;1;1;1;1,0;0;0;0;0;0;0;1
7755,0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7776,1,1,1
7780,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;1;0
7785,0;0;0;0;0;1;1;1;1,0;0;0;0;0;1;1;1;1,0;0;0;1;0;0;0;0;1
7789,0;0;0;0;0;0;0;1,0;0;1;1;1;0;0;0,0;0;0;0;0;0;0;1
7791,0;1;1;0,1;1;1;1,0;1;0;0
7804,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7820,0;1;1;0;0;0;0;0,1;1;1;0;0;0;0;0,0;0;1;0;0;0;0;0
7821,0;0;1;1,1;1;1;1,0;0;0;1
7834,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7837,0;0;0;0;1;1;1;1;1;0;0,0;0;0;0;1;1;1;1;1;1;0,0;0;0;0;0;0;0;0;0;1;0
7855,1;1;1;1;0;0;0;0;0;0;0;0;0,1;1;1;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0;0;0
7863,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7942,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;0;0;1
7950,0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;1;1;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0
7966,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
7967,1;0;0,1;1;1,1;0;0
7981,0;0;0;0;1;1,0;0;0;0;1;1,0;0;0;0;1;0
7991,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8011,1,1,1
