id,text,subtask_a,subtask_b,subtask_c
9042,@samanta.snt esht shum e cudicme sepse cdo vlonjat qe njoh me mir te shash ate sesa ti shash edi ramen🤣🤣,0,2,3
9043,@olsi_mumajesi 😂😂😂😂😂,0,2,3
9044,@julian_romas ke lexu veprat e Enverit,0,2,3
9045,@sadri.g24  dhe une ate mendova .shesin mend ..se po iku Rama do kthehen aty ...,0,2,3
9046,@erm4l__ nuk ishte per te qeshur,0,2,3
9047,@xhensila_92 as dreqi sna han 😜😂,0,2,3
9048,@runai_eli94 jo pjeshk me lesh 😉,1,1,3
9049,@metalhummer13  shume shprehje e keqe.,0,2,3
9050,@_v15s_ 👍🤣🤣,0,2,3
9051,@enxhi_enxhi01 mir enxh qetsohu shpirt,0,2,3
9052,@eralddervishi omg.. ishte ironi,0,2,3
9053,@marku.arjola 👌😂😂😂,0,2,3
9054,@emirjana_bufja.ote jo te gjitha i ke pare,0,2,3
9055,@livja_sokoli,0,2,3
9056,@____bleona_rico a e kishe gjujt me te vertete,0,2,3
9057,@klevishaxhia8 😂😂😂😂😂😂😂😂😂😂,0,2,3
9058,@likamaliqi  gjynaf apo i lezetshem ndaje mendjen,0,2,3
9059,@aleksander.tafaa 😂😂😂,0,2,3
9060,@eni_en25 ndoll me verte,0,2,3
9061,@b.tabaku me fadrom 🤣,0,2,3
9062,@emirjana_bufja.ote eshe femer po e ka shkr mos me ra nsy,0,2,3
9063,@aisiphotography9 sorry thash se e kishe me xhiro 😉😂😂,0,2,3
9064,@jaseminaferko_ ku ti cojn se mot me pak i bije me thon,0,2,3
9065,@luis.alliaj falimentoj lefteri,0,2,3
9066,@martina._h_ phej zot😂,0,2,3
9067,@xhenuuuu jo nuk pret.😜😜,0,2,3
9068,@aldo_trendy vetem syt ti kthejn noi her,0,2,3
9069,@tabakuarmela  quna gankstera.,0,2,3
9070,@_fabiolaola_ dikush ende fjet 😂,0,2,3
9071,@edisontoci mjeshtrra qe Bebe ato,0,2,3
9072,"@aurora_durres aaaa po nk lejohet,deri ne oren 12 ka tdrejt  mu semur robi ne fshatin MES (shkoder) 😂",0,2,3
9073,@redian.nako 😂😂😂,0,2,3
9074,@aldi.osmani Tka rene 10 vlla 🤣,0,2,3
9075,@dijona1 cdo e mir behet me zemer te hapur dhe se je human. Nqs e ben ne emer te zotit ather ti e ben se “thet zoti” leni fantazit se jemi pothuajse ne vitin 2020.,0,2,3
9076,@vivacious5688 po sa mir e ke mendu 😝,0,2,3
9077,@majk.hasani 👏👏👏,0,2,3
9078,@hikedoda11fbb  hahaaa ti befte mire,0,2,3
9079,@kevvvin666 😂😂😂😂,0,2,3
9080,@violaponari me kamjon hahahah,0,2,3
9081,@pacho_re 🤣🤣🤣,0,2,3
9082,@jaseminaferko_ mos te dal ndonje lop ne enderr 😅😅,0,2,3
9083,@eni_ernisa ne kafshe pastrimi jemi kthy,0,2,3
9084,@ediramaal fiks haha ja ta shohim kur sido rritet quni,0,2,3
9085,@alex_dlp10 gjithashtu dhe ty 👅,0,2,3
9086,@jeta_e_fundit.al2  le ndonje post pa komentu ?,0,2,3
9087,@marjanoprifti hahah punet behen me qetsi dhe dashuri .. skan fare durim njerzit nuk respektojn njeri tjtr secili per vete zoti per te gjith 🤘🤘,0,2,3
9088,@sh_baka duket,0,2,3
9089,@magdhastefanos hahaha pse,0,2,3
9090,@emirjana_bufja.ote 😂 ket sw kena pa akoma nshqipri,0,2,3
9091,@dejvitb e ke gjet💪,0,2,3
9092,@z3zaku 😂😂😂😂 bashkohem me menimin e kolegut,0,2,3
9093,"@ild_buna ok,diten e mir",0,2,3
9094,@joan.lace Sa her tkam thon o G hypi t dyja gomat jo vtm njonen 😂😂😂,0,2,3
9095,@damianobualli i kam pa nja 100 her dhe 750 tregojn te dyja,0,2,3
9096,@____bleona_rico po ti vertet  e beson  qe nje fabrik  mund  te ket  nje kazan  kaq  te madh qe ketu  kuptohet  qe genjen po lushnjari  e ben  lepurin  luan,0,2,3
9097,@doar_20 😝😝😝😝😝,0,2,3
9098,@marcelino_koleci e merr me te shtyme ma 😂😂,0,2,3
9099,@novemberfeel merre si te duash por thjesht thash kam pa me vete me sy midis mesnate 👋,0,2,3
9100,@sabjan.dulla_ 😂😂,0,2,3
9101,@sergia92 ahahahahahah,0,2,3
9102,@jurilleshi23 hahahaahahhaahhaha,0,2,3
9103,@oladauti te kuptoj te jet coban njeriu esht i lidhur me bagetite ka pune te veshtire dhe nuke ka koh me zgjidh hallet dhe neper shi bore te ftoht duhet ti bej kismet,0,2,3
9104,@stela.dodaj jo u pasuru mbasi shiti lopen😂😂,0,2,3
9105,"@klodiana.zeka  si ti ,vtm se ti je pel 😁😁🔥",0,2,3
9106,@____bleona_rico qe su bie,0,2,3
9107,@him.himena,0,2,3
9108,@dorina.loka hahahahah 😍,0,2,3
9109,@xhes.abedini hahahahahahhah Tani do shtrohet lagja 👍,0,2,3
9110,@ersildandoja ahhahahahahah hipizem n’pedonale,0,2,3
9111,@roan_00_ e ke myt😂😂,0,2,3
9112,@gent_g350 po kujdes se beratsit ti qin motrat,1,1,3
9113,@aurel__domi e merr me vedi bile ne lokal😂,0,2,3
9114,@__isabela_nk18 kujdes kur fol per lalin ti shoqe😏,0,2,3
9115,@albifier1 mir i ke then 🤣🤣,0,2,3
9116,@kevi.gjojdeshi e jotja kjo vlla,0,2,3
9117,@anna.zalla 🤣🤣🤣👍,0,2,3
9118,@elton_keco po ca te marim gomar dhe ti hypim persmrapthi.Ti lej dhe ti kthej ne parqe me bar qe te luajn femijet se ngelen tu dal neper lokale me lodra apo kjo eshte motoja kafe dhe muabet 👏👏,0,2,3
9119,@veraproda_golemi Brazerss Market n bulqiz moter,0,2,3
9120,@brisejda__ nuk do te thote qe fasulja ka pordhe dhe nuk eshte e mire jam dakort me ty 😂😜,0,2,3
9121,@lolalo908 Pse kujto se i keni ma te mire andej jasht shteti ne Itali kam qen zvicer Po greqi Po mut jan ushqimet andej,0,2,3
9122,@luka_eshja1 😂😂😂😂,0,2,3
9123,@anixhoga na can qesen,0,2,3
9124,@sport_shoes_migel,0,2,3
9125,@its._.eri,0,2,3
9126,@taulant_cuku 😂😂😂,0,2,3
9127,@_eva_hunna_ fiks...prandaj dhe harixhinjt pjellin shume kalamaj qe ti nxjerin per te lyp dhe vet numrojn leket,0,2,3
9128,@toci_leo nuk i plas ca han te tjeret... cdokush ne ket bot int per te ardhurat e veta eeeee si plas se cbehet verdall....,0,2,3
9129,@brikena_gena6 hahahahah me lot,0,2,3
9130,@mariglen_mone hahahaha je i papapm 😂😂😂😂 sa do ja shkruja dhe un,0,2,3
9131,@beppe21ded 😂😂😂😂😂😂😂😂😂,0,2,3
9132,@esi_nails 😂😂,0,2,3
9133,@david_manko07 a he pra se ashtu doja t’thoja edhe un 🤦🏻‍♂️,0,2,3
9134,@emirjana_bufja.ote oj lop qka je ka fol njerz jan edhe ata,1,0,0
9135,@kristivogel1  dh me shpirtin tend or mik,0,2,3
9136,@aleks.paloka nuk te pyti kush ty😂,0,2,3
9137,@eri_erika83 po vetem po te hame ty moj rrapatushe,1,0,0
9138,@gyst_veshti  o gyst i kam pas bo vet kto lloj lamtumiresh prandaj 😂😂😂 ja di hallin ktij😂,0,2,3
9139,@silva_skda heee he oreks te kesh per te ngren ti se ka plot per te ngren 😁si je me oreksin ti zonje qyteti 😉😁,0,2,3
9140,@this_is_sparta_000 vjedhin skifterat njeri tjetrin,0,2,3
9141,@meri_balili ka ik serbi sot neser turqi🙋‍♂️,0,2,3
9142,@__guci_ 🤣🤣🤣🤣,0,2,3
9143,@erm1_ 😂,0,2,3
9144,@mimolina_koci ca dim  ne vetem fjal kemi  shm mir e ka zoteria,0,2,3
9145,@duri_alesio 🤣🤣🤣,0,2,3
9146,@cavalieribarcelon 😂😂😂,0,2,3
9147,@jetnor_gjini_ 😂😂😂,0,2,3
9148,@mimiii___ii03 as une,0,2,3
9149,@marin.mullamake E marin se kemi lagjen plote me me patate te egera 🤣🤣🤣🤣 tani vec me i gatur 🤣shit  dal 🤣🤣,0,2,3
9150,@instruktor_privat001 😂😂😂😂😂 Rama Nuk ka hap kurs mesu duhanin 😂😂,0,2,3
9151,"@ed1_zh1 mbase dhe ska, mos duhet te te marr doren ty a duhet te komentoj ne cdo postim apo jo?!",0,2,3
9152,@eljon_begu 😂😂,0,2,3
9153,@ani_ales_ e ka hudhur aty se nuk shkon poshte por mbasi beri foton e ka lare dhe e ka ngren prap 🐷🐷🐷,1,0,0
9154,@amarildooaderi Provova ama mdoli njani mrapa tha skalon pa 100lek se asht tok e xanun 😂😂,0,2,3
9155,"@andi_d_troka keto plane, me qfar hapa po shkon edi rama shume shpejt munet me ja qit nfunksion. Kshtu qe me rrzu ramen boll osht i rzzojm 2t",0,2,3
9156,@marinelashkoza1 😂😂😂,0,2,3
9157,@aviavimeni hahaaaaaaa na kan care mos ta theme  me kete teme .... sikur ne qytetet e tjera jane xhymert .. ja beni shuren thuaju,1,1,3
9158,@sidorela_mali un i kam rralluar ketoo 🤣🤣kam fillu mire  me picat🙉🙉,0,2,3
9159,@kel.shehu 👏👏👏,0,2,3
9160,@bleona_muceku 👏👏,0,2,3
9161,@kelton_rizaj 😂😂,0,2,3
9162,@anesmem1 😂😂😂,0,2,3
9163,@m.shkoza se Edhe qenin e myt me to 😂😂,0,2,3
9164,@armand_ferati dhe permbytje pasi te pushoj bresheri 😂😂😂,0,2,3
9165,@its.indriit po kur tu qihet motra vap pastaj atyre.?,1,1,3
9166,"@hysaldi po te jete ashtu , une e ndaj me zor 😂😂",0,2,3
9167,@gurrapellumb12 pse po kalun ktej ktej ca do behet😂😂😂😉,0,2,3
9168,@mariklen.shaba9 ftua i rruajtur 😂😂,0,2,3
9169,@nazi_.b_ Me ligj ne objekte fetare esht e ndaluar qe subjekte politike te nderhyn feja esht e ndar nga politika. Ti largonte se dhuna ne kuran esht e ndaluar po thuaj qe u sherbejn me devotshmeri,0,2,3
9170,@flori.arapi nga doli pasi parkoi🤣,0,2,3
9171,@emirjana_bufja.ote  jo vlla  gjysem personale gjysem publike😂,0,2,3
9172,@benidalanaj miku im une e di shume mire se jam me profesion guzhinier kam punuar atty dhe e si shume me mire se ai si funksionojme gjerat dhe aktualisht punoj jashte dhe nuk me duket ndonje gje e madhe qe marin vajin e djegur ketu e kisha sepse kudo behet kjo gje,0,2,3
9173,@iri_zota 😂😂😂😂😂,0,2,3
9174,@edona_losha k sh te drejte kudo ne europe.keshtu eshte .jo si ne alb se edhe femijet 12 vjeq blejne duhan e alkool.sa tdun,0,2,3
9175,@atidnil_abib he mi ku je🌟,0,2,3
9176,"@fjoresjana cdo gje eshte e lidhur prinder t papergjegjshem femij te tille ,fmije t tille nje te neserme kriminela ,kjo eshte shoqeria ku jetojme!",0,2,3
9177,@veerssace nuk duket shm plak zotria e mund te punoj po thuaj qe nuk na pelqen puna neve,0,2,3
9178,@gaxholli ke te drejt,0,2,3
9179,@eld1onn fle lart sa nk kpt,0,2,3
9180,@oni.zurich Po PRA edhe mburen R.Q . Ja U shesim per krervice thone. U QR PLEHRAVE,1,0,2
9181,@mar_si0803 gjes,0,2,3
9182,@fatjon_paloka po ne te hajm mish te ngordhur eee,0,2,3
9183,@sindiisallari aman se mka vajtur mendja po thoj nga ta gjej,0,2,3
9184,@romina_roel_ direi  proprio di siii🤦‍♀️😭,0,2,3
9185,@sidorela.1god vilat jan ber me dierse ti goca e usa😜😜,0,2,3
9186,@denogeasy si?,0,2,3
9187,@geri_d___ 😂😂😂😂,0,2,3
9188,@edison.hysenaj hahahahahha,0,2,3
9189,"@klajdi_kodra2 nuk ka vdekur perkundrazi gezon shendet te plote , pati vetem disa djegie , asgje me shume",0,2,3
9190,@_erg3nt__ kta jane mir te pakten kane dere 😂😂😂😂😂,0,2,3
9191,Do ja shqepin veren zogut,0,2,3
9192,@jetnor_gjini_ hahahaja lot tani r lexova mir hahahah😂😂😂😂,0,2,3
9193,@emirjana_bufja.ote DO ikesh SE shpejti😉😉,0,2,3
9194,@enxhmustafa i ka Ra taksirati,0,2,3
9195,@mar_si0803 fiksss pz,0,2,3
9196,@imada29 per cfare 😕,0,2,3
9197,@dijona1 shpiri flak e Kuqe kurse kosova Ska as drita te kuqe se ja fik serbi edhe drritat,0,2,3
9198,@1994manu_ nuk thot kush bujrum mos bo si gjynofqare kot 🤣🤣🤣,0,2,3
9199,@endri_pajtoni me mua,0,2,3
9200,@adeleqevani qenke bionde tipike ti zogu 👍,1,0,1
9201,@sidorela.1god Hhhahahah pse jo ee😂,0,2,3
9202,@boomaiajo 😂😂😂😂,0,2,3
9203,@sibora_xhh 😂😂😂😂😂😂,0,2,3
9204,@chiara__fuso 😂😂😂😂😂,0,2,3
9205,@hanja_mara shpresoj qe @joqalbania ta postoj kte veper kaq bujare nga ana jote. Anonim. 😂😂😂,0,2,3
9206,@xhinushe kusho me smart m😂,0,2,3
9207,@landi_lika668 👍,0,2,3
9208,@eljona_saraci shum nevra,0,2,3
9209,"@bx.alboz1 faji eshte i joni qe i hame keto pislliqe, sikur asnje mos ti blinte atehere atehere dhe keta sdo kishin ca te shisnin",0,2,3
9210,@bbenard_ 🤣,0,2,3
9211,@a_bilani pse jo po pa pas parti ne kok,0,2,3
9212,@almirvelikaj ato t ofertes e kan m tfutme😜😜,0,2,3
9213,@na_ishte_dikur80 😂👍,0,2,3
9214,@kushilakore mua mos m perfshi se sjam gjr😂😂😜,0,2,3
9215,@eldian_imeri  e ka me baxho..,0,2,3
9216,@kosta_maria1626 hahahahaha mbarova 😂😂😂😂😂,0,2,3
9217,@gazicibaku e ke shum gabim,0,2,3
9218,@ammy_leka aty eke mir qe baj gabime Se une jam lind Edhe rrit en Gjermani kurr skam qen ne shkoll shqip!! Kto fjal apo keto shkronja shqip ikam mesu nga Nana ime qe me thoike bir ti je shqiptar duhesh ti mesosh?? Kur njof shum nga ju qe dilni ne grqi apo itali Edhe bahi Te huja turp per ty edhe shum si ti qe jan?? Mit freundlichen Grüßen,0,2,3
9219,@kelton_rizaj ke t drejt vitin tjr me duhet nfakt se do ik ke burri😂😂,0,2,3
9220,@dritanneza117,0,2,3
9221,@albert_mece i rre menja,0,2,3
9222,@rozalina.qevani ta mbeshtes mendimin Pse dhe ti paske qen deshmitare ne varrim 😁😁,0,2,3
9223,@migenna___ 😂,0,2,3
9224,@mariklen.shaba9 femiet me cigare 😳,0,2,3
9225,@dori_guri Rruges esht,0,2,3
9226,@_deense.ela Edhe problemi eshte cne me kushuririn 😂😂😂,0,2,3
9227,@serinisara zmadho etiketen e cmimit jo kavanozet...😅,0,2,3
9228,@aurora_durres albanistani si durresi,0,2,3
9229,@kristiangjoka40 👍,0,2,3
9230,@jom_bisha fiat punton e kuq ahahah,0,2,3
9231,@lolalo908 Faleminderit,0,2,3
9232,@antonelneli i cunave tpeqinit pra mo hahahahah ti kercejn mshpin,0,2,3
9233,@sidorela.1god maje veten 😂,0,2,3
9234,"@anittapeposhi nuk duhet me i perdor me ,se ca bon tjetee",0,2,3
9235,@nardiferko o shok dil nje dite vec per fiksim ne tr dhe rrij mbrapa nje femije qe lyp dhe do e shikosh qe ata shfrytezohen skan faj femijet jo,0,2,3
9236,"@meri_balili Shkruhet Ra jo RRa, meso shqipen pastaj me repliko mua ✌🏻",0,2,3
9237,@dit.memca ku.me marr me ken aty,0,2,3
9238,@migenna___ 😂😂😂😂😂😂😂s’me dalin😌😂😂😂😂,0,2,3
9239,@sg_oiseau,0,2,3
9240,@anisa_shehu98 kshu jena katandis tgjith ne Jo vec konviktet,0,2,3
9241,@elfransua.1 eeee shum eeeee ik e grabite qij temen 😁,1,1,3
9242,@elona_kiosse fiks👏,0,2,3
9243,@anidhima o shoqe😂😂😂😂,0,2,3
9244,@maka_ermir 🤣🤣🤣,0,2,3
9245,@king_djali01 😹,0,2,3
9246,@gelaa_123 shfqeti esht 🤣🤣🤣,0,2,3
9247,@tilzeqiraj_01 po keta nga lushnja vlla lepurin  e bejn  luan jan njerez shum te mir dhe puntor  po qe lushnjaret e kan zakon  ti egzagjerojn gjerat,0,2,3
9248,@_love_natyre_ jan biooo 😂🤣🤣🤣,0,2,3
9249,"@enishykaj  edhe ka qene nivel i ulte, ne Shqiperi eshte shume keq per te jetuar.",0,2,3
9250,@nenatshoponline 🥺😣😱pz ske faj,0,2,3
9251,@marjana_l,0,2,3
9252,@xhentilkamami hahahahahah po kur t futet shqiperia ne europ ca beht 😂😂😂,0,2,3
9253,@riklent 🤤,0,2,3
9254,@ilva_liko Mbase ja ka bo borxh nga e di ti ? pse paragjykon ?,0,2,3
9255,@leka_kamber mahh G 😂😂😂,0,2,3
9256,@iderf_ukalp shyqyr😅,0,2,3
9257,@andreacili98 😂😂😂😂😂😂😂,0,2,3
9258,@_gertilica_ ne me e las parkimin sa ni fush futbolli prap njanen gom do e fusim ntribuna😂😂,0,2,3
9259,@arian.metaj.pt 🤣😂😂,0,2,3
9260,@frenci.balla o frenco o i modh,0,2,3
9261,@donk_belgium shufren 😂😂😂😂😂😂😂,0,2,3
9262,@ad_bobi po dhe me b,0,2,3
9263,@eri_sota23 patate😂😂😂,0,2,3
9264,@jeta_e_fundit.al2 😅😅😅😅😅😅,0,2,3
9265,@emirjana_bufja.ote 🤣🤣🤣🤣,0,2,3
9266,@liziguca ore mos esht mali ky eee🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ 🤣🤣🤣🤣🤣,0,2,3
9267,@eltonbatha ti e ke bo kte bosii..??🤣,0,2,3
9268,@vida__al shqiperi,0,2,3
9269,@mar_si0803 kanceri ne gryke atyre qe duan beton ne Tirane,1,0,2
9270,@marttinniiii 🤣🤣🤣🤣 na lan pa pune,0,2,3
9271,@angela_mjalti o rrush pse nsa e var 🍑,0,2,3
9272,@angela_mjalti si ta kesh me te leht ti 😅,0,2,3
9273,@gena.jg 😂😂😂,0,2,3
9274,@gjastina_zefi dola nga xhami siper,0,2,3
9275,"@rafael_ilda Jam ne tiran, nuk behet gje.😂 ngela pa ngren🤣",0,2,3
9276,@__anidur111 😂😂😂😂😂,0,2,3
9277,@heqim.ekspulse sa ma shum varfërohen shqiptarët e aq ma shum shtohen mashtrusat si puna juj,0,2,3
9278,@klejdi_gremi Jo Po Moll Korce 😂😂 @nikubushi,0,2,3
9279,@mar_si0803 👏,0,2,3
9280,@olsi_mumajesi wa vlla fiks🤣🤣🤣,0,2,3
9281,@arsin__novaku 😂😂😂😂😂,0,2,3
9282,@kevbushkola me e lir doje te thoje,0,2,3
9283,@belbaledio nuk kam dor nket ngjarje un🙏🤣🤣,0,2,3
9284,@dushi.krasniqii mos ju qani hallin fshatrave shiptare po hajde ne shiperi merr ni abetare te shqiperis dhe mso gjuhen shqipe se gjys shqipt gjys sebisht nuk po te kuptojm,0,2,3
9285,@armand_kada hahaha po pra 🤣,0,2,3
9286,@nela.veliaj shum e vertet🙌,0,2,3
9287,@alee_oraa_3 snjohe me te pobratit e jo me te beratit ti po pate ndonje info mos i kursee😂😂😂😂,0,2,3
9288,@kledi___hoxha urdhero te zuri korenti vlla 😂,0,2,3
9289,@dilavernelaj mblidh ndonje dru te kalbur me mir,0,2,3
9290,@xhoirrafmani hahahahhahahahahahhahaj sa qesha mos hahahahaha je i madh plako,0,2,3
9291,@likamaliqi nuk ja heq dot Shqiptarit mishin nga tradita,0,2,3
9292,@___egla__ po he pra ku jan se spo i shoh kun une kto tip femrash😭😭😭😭,0,2,3
9293,@teftabardhi o kungullesh,1,0,0
9294,"@elva.dona heres tjeter ,ishte tem serjoze sot😅",0,2,3
9295,@__arjan_rriska_ po vlla,0,2,3
9296,@l.e.y.l.a18_ 😍,0,2,3
9297,@elion.lita no money...,0,2,3
9298,@dbarolive.com4641 🤟🏻🤟🏻 me i miri akademis,0,2,3
9299,@claydee.01 po ky eshte kuje thot adi,0,2,3
9300,@ermiri_miri4 pune e madhe 😛😛,0,2,3
9301,@___mal_vina___ 👍👌 normal,0,2,3
9302,@alma_ch_gracio hahahahaha,0,2,3
9303,@kristi_tahiri_1 ajo eshte o flori 🤣🤣,0,2,3
9304,@angela.hizmo 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,2,3
9305,@berisha9263  hahahahahah kan shpetu gjelat,0,2,3
9306,@kosta__1 amin vlla,0,2,3
9307,@ina__f  un spo e shaj . Ajopo ankohet😂😂😂😂😂😂,0,2,3
9308,@olsa_taku munde ta ket bere ndonje cun q ka qen shum i dashurum mas ksaj goce kjo goca noshta e ka refuzu shum her..dhe kjo munde t ket ndonje t aferm aty..e ka pa ai q ajo shkon aty..dhe ai ka len ate qesen sipas mendimit tim,0,2,3
9309,"@marvelous__woman jo moj zemer asnjëherë ste kam gënjyer. pse mendon ashtu,une vetem ty kam. Foton nuk e ndryshova per hater te tjerave si mëndon ti",0,2,3
9310,@danielmerdanaj1 😂😂😂😂,0,2,3
9311,@daniel__frroku 😂😂 do i themi,0,2,3
9312,@couple_goals.ll hahahahaha ti do flasesh x edukat? Hidhi i sy profilit tat pastaj hec e  mrepliko mu ktu😂,0,2,3
9313,@dea_mucoj pasha zotin jo 😂😂😂😂,0,2,3
9314,@alisdaka 😂,0,2,3
9315,@blablabla.0077,0,2,3
9316,@marvinqiriako emm te pelcen eee 😂😂😂,0,2,3
9317,@edmondcepele85 ashtu  eè 🤔,0,2,3
9318,"@gerald1na_pjetrii a e man men si I prish'shim ke shkolla,kush I bje ma fortt🔥😂😂😂",0,2,3
9319,@romina.tu fikss👌,0,2,3
9320,@bekim.matraxhi ca te dugen kastraveca ty😏,0,2,3
9321,@ermind8 👏,0,2,3
9322,"@emiljan.krasniqi zoteri jam shume dakord me ty mund ta kene edhe prinderit fajin por ajo qe kam dashur te them me pjesen e telefonit eshge qe mos beje  video pra, ai eshte femije  e nxjerr me imazh dhe me audio , per ket e kam pas, mos ta filmoje fare dhe per me teper me ato pyetje idiote “pse lyp” ...gjithe te mirat 🤗",0,2,3
9323,@brisilda_sali 😂😂😘😘,0,2,3
9324,@_iamgreta_  a e din ti sigurt qe kta kan prind a?,0,2,3
9325,"@gertilac99  nuk kam kundershtim per kte qe the por vec per emrin ""patate"", se llogjikisht dhe per mendimin tim vetem patate nuk quhet ✌",0,2,3
9326,@klinton.koceku ca ke o bush mos ndoshta je tropojan dhe ke ngel pa pune ke ik ngurbet tashi 😂😂😂,0,2,3
9327,@edison.deda89 😂😂😂,0,2,3
9328,@xhesona_brahimi jojo se duhet tek i burrave,0,2,3
9329,"@klaraademi pse moj,ti edhe ke goxha pra mish bio",0,2,3
9330,@just_marzia patate 🙈,0,2,3
9331,@mrs.lamaj2011 po sh e vertete sduhet me i perfshire te gjithe,0,2,3
9332,@tea__semini  sipas jush mos punohet te rrin pushim se do veni ju fmit ne gjum ... puna ka orar nga ora 8 deri ne 17 ... pas ktyre orareve te ankoheni mos ja futni kot tani,0,2,3
9333,@viron_narjaku he pra he foli pak ti,0,2,3
9334,@geri_eni_eli qe quditesh hahah ty ste vin 😂,0,2,3
9335,@blerta_roberta 😂😂😂,0,2,3
9336,"@ridvan_sena  oi deadman get tf out silly ass punk , get urself a life dickhead.",1,0,0
9337,"@griseldastefa faleminderit 😊
Shpresoj ta ndihmoj  sadopak 😕🙏🏻",0,2,3
9338,"@rosse_lorita vertet ne e shpifen , por ndodhin kto gjera shqipri 🙁",0,2,3
9339,@kesi_ana ngaqe nk di te shkruaj do t thot qe nk ka t drejt t kerkoj fleten e provimit per t shiku gabimet ?,0,2,3
9340,@dorina.loka qesh dhe mbrom? Ca gjuhe flet ti moj,0,2,3
9341,@malvina_inna_ e ka futur ne kove te piset  #shikoje ujin qe del nga cezma,0,2,3
9342,@nicholas_ballabani Po po aty mbahu se do bashkohen,0,2,3
9343,"@jurgen_vani  te hapme thu ti ,😂 Po e marrin malbora tbardh paket 😂😂 .  Per te ardhur keq vertet 😥😥 !",0,2,3
9344,@enkelejda_kaja po ku jane keta ne gjermani se si kemi par gjekundi  apo ja fut kot . ne ngjermani e para e punes nuk ke kosha te till secili i ka ne shpi dhe vete makina ne cdo shtepi dhe i mer . dhe e dyta ne gjermani ka kosha  te medhenj por jane per roba te perdorura dhe ke kepuce. dhe per  ne keto te robave ke te drejte mund te futet ndonje shqiptar per ndonje rob te perd.por dhe keto i kane bere qe te futesh vetem doren .asgje sqendo nga ajo qe thua ja e fut kot.,0,2,3
9345,@levissa_ss2 do I thuash vertet 😂😂😂,0,2,3
9346,@sibora_xhh haj sallam bio 😜,0,2,3
9347,"@faby_fabyana1 eshte injoranca ne zhvillim e siper, nuk kemi cfare te bejme",0,2,3
9348,"@bauty_cozmetics_body mos hani mish pra meqe i hapet kto mhb  Hani patate. Bamje speca
Shqiptari vec sallam e salcice dii 😆",0,2,3
9349,@andi_d_troka po ke sh te drejt,0,2,3
9350,@indrit_kulloolli 👏👏👏,0,2,3
9351,"@vera.gj pse fëmijët e atij moj,ai thote hame bagetite e mira per vete",0,2,3
9352,@kri__sti___ 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,2,3
9353,@bruna.greb do trg qe je shkoll itali ti a,0,2,3
9354,@hazbiefejzi po themnedhe ti burr si zogu je qe ke trap hahahaha🤪🤪😂😂,1,0,0
9355,@priftixhulia24 gjynah pleqeri aman .,0,2,3
9356,@siamo_albanesii a te lumte ty e paske zgjedh sallamin tat 😂😂,0,2,3
9357,@spartak.ndrepepaj 🤣😂😂,0,2,3
9358,@denisabogdani_ po si beni moj amannn po mjaft rezistoi suvaja plot 5 muaj pasi pjesa tjeter e shpenzimeve iken ke pensioni mamit qe i beri dasmen pederit🤣🤣,1,0,0
